,decision,titleabstract
843,Excluded,"Afferent-target cell interactions in the cerebellum: negative effect of granule cells on Purkinje cell development in lurcher mice Lurcher (Lc) is a gain-of-function mutation in the delta2 glutamate receptor gene that results in a large, constitutive inward current in the cerebellar Purkinje cells of +/Lc mice. +/Lc Purkinje cells fail to differentiate fully and die during postnatal development. In normal mice, interactions with granule cells promote Purkinje cell dendritic differentiation. Partial destruction of the granule cell population in young +/Lc mice by x irradiation resulted in a significant increase in Purkinje cell dendritic growth and improved cytoplasmic structure but did not prevent Purkinje cell death. These results indicate two components to Purkinje cell abnormalities in +/Lc mice: a retardation/blockade of dendritic development that is mediated by interactions with granule cells and the death of the cell. Thus, the normal trophic effects of granule cell interaction on Purkinje cell development are absent in the +/Lc cerebellum, suggesting that granule cells are powerful regulators of Purkinje cell differentiation."
2301,Excluded,"Phase I trial of escalated doses of targeted marrow/lymphoid irradiation (TMLI) delivered by tomotherapy combined with etoposide and cyclophosphamide; an allogeneic HCT preparative regimen for patients with refractory leukemia Introduction: The overall survival (OS) for relapsed (RL) acute leukemia patients or those considered induction failure (IF) treated with HCT is 16-19% (Duval et al., JCO 2010). While randomized studies have shown a dose response relationship, with higher doses of radiation resulting in decreased relapse, this benefit is off set by increased treatment related mortality. Materials (or patients) and Methods: To explore the safety and tolerability of targeted radiation treatment in the context of HCT, a phase I trial is being conducted in which escalated doses of targeted whole body radiation is delivered to marrow bearing and lymphoid areas, while sparing non hematopoietic (vital) organs. The transplant preparative regimen is as follows: TMLI on days -10 to -6; etoposide 60mg/kg [adj bw] on day -5 with cyclophosphamide 100mg/kg [ideal bw] on day -3. The radiation dose was started at 1200cGy delivered in 150 cGy fractions twice a day. Initially the dose of radiation was escalated in increments of 150 cGy to 1500 cGy using standard 3x3 design and then 100 cGy incrementally to a maximum of 2000 cGy using rolling 6 design. Dose limiting toxicity is defined according to the Bearman and CTCAE 3.0 (for hematologic toxicity) scales. Liver and brain dose was kept at 1200 cGy. Median normal organs received 16-60% of the marrow dose (lung 44%, esophagus 33% and oral cavity 28%). All patients received peripheral blood stem cells on day 0. GVHD prophylaxis consisted of tacrolimus and sirolimus. Result(s): To date, a total of 41 patients have been transplanted; from 3/14/2008 to 10/3/2013. Patient characteristics: AML n=27, ALL Ph- n=10, ALL Ph+ n=2, Biphenotypic n=2; disease status at HCT, 1RL n=13, 2RL n=2, IF n=26; cytogenetic risk(SWOG criteria): intermediate n=19, unfavorable n=15 and unknown significance n=7 median KPS at HCT 90 (60-100); donor source sibling n=20, HLA matched unrelated n=5, mismatched (1 allele) unrelated n=16; WBC at HCT median 1.5 (0.1-14.9) % blasts (blood) at HCT median 2% (0-85%) % blasts (marrow) at HCT median 46% (10-90%) Two patients presented with extramedullary disease at time of HCT. With a median follow-up for alive patients of 9.9 months (1.0- 53.4), the OS and cumulative incidence of relapse/progression at 1 year are 52% (95%CI: 32.9-68.1) and 45% (95%CI: 30.9-65.5) respectively. Two patients are currently being treated at 1900 cGy dose, MTD has not been declared. All patients treated at >= 1700 cGy achieved CR at the day 30 post transplant evaluation. Twenty (49%) of patients developed acute GvHD; 6(30%) of these developed grades 3-4. The day 30 and day 100 NRM was 0% and 5.3% respectively. The most common toxicity across the dose levels tested is grade 1 GI and grade 2 stomatitis (Bearman Scale). Causes of death were disease progression/persistent disease n=14, GvHD n=1 and infection n=1. Discussion(s): These results are encouraging and suggest that 1) doses of TMLI can be safely escalated to 1800 cGy in combination with etoposide and cyclophosphamide (MTD not reached, dose escalation will continue to 2000 cGy); 2) all patients treated with >=1700 cGy achieved a CR at the day 30 evaluation and that 3) a reduction in relapse/progression compared to published reports can be achieved without increasing NRM using targeted whole body radiation in this high risk population."
2091,Excluded,"Radiation induced cardiovascular disease: An odyssey of bedside-bench-bedside approach The journey to Mars will be an ambitious, yet arduous task as it will entail culmination of all the information we have gathered over many decades. While the mission is of utmost importance, preservation of astronaut's well-being is paramount also. To that end, mitigation of radiation risk especially afflicting cardiovascular disease (CVD) is of great interest and challenge. Current data from astronauts on low earth orbit and Apollo missions provides insight on the risk of CVD from radiation exposure. However, data is limited given the small cohort size of astronauts who embarked on just nine prolonged missions. Therefore, a cerebral approach to understanding and mitigating risks are essential. This paper discusses the need for a predictive preclinical model to help understand and mitigate the effects of radiation on astronauts. We will discuss strengths and limitations of preclinical models and the methods of validating and constructing a model to predict human clinical outcomes. Our bedside-bench-bedside approach focuses on adapting the preclinical model through common investigative tools used between humans and animals. The result will be an optimization of preclinical model to a point of being a surrogate clinical model capable of predicting CVD outcomes in astronauts exposed to radiation. Copyright © 2020 The Committee on Space Research (COSPAR)"
3108,Excluded,"Acute effects of radiofrequency electromagnetic field emitted by mobile phone on brain function Due to its attributes, characteristics, and technological resources, the mobile phone (MP) has become one of the most commonly used communication devices. Historically, ample evidence has ruled out the substantial short-term impact of radiofrequency electromagnetic field (RF-EMF) emitted by MP on human cognitive performance. However, more recent evidence suggests potential harmful effects associated with MP EMF exposure. The aim of this review is to readdress the question of whether the effect of MP EMF exposure on brain function should be reopened. We strengthen our argument focusing on recent neuroimaging and electroencephalography studies, in order to present a more specific analysis of effects of MP EMF exposure on neurocognitive function. Several studies indicate an increase in cortical excitability and/or efficiency with EMF exposure, which appears to be more prominent in fronto-temporal regions and has been associated with faster reaction time. Cortical excitability might also underpin disruption to sleep. However, several inconsistent findings exist, and conclusions regarding adverse effects of EMF exposure are currently limited. It also should be noted that the crucial scientific question of the effect of longer-term MP EMF exposure on brain function remains unanswered and essentially unaddressed. Bioelectromagnetics. 38:329-338, 2017. © 2017 Wiley Periodicals, Inc."
252,Excluded,"Serum cytokeratin 19 fragment in advanced lung cancer: Could we eventually have a serum tumor marker? Introduction: Lung cancer is one of the most lethal malignancies; however, no serum marker has been routinely recommended until now. Method(s): This is a prospective case control study including two groups of patients: Group Ipatients with advanced lung cancer and Group IIpatients with benign lung disease as control. Serum cytokeratin 19 (CK19) fragment levels were measured at baseline by real-time polymerase chain reaction before first-line chemotherapy. The CK19 cut-off taken was 15-cycle threshold. The primary end point was the comparison of high CK19 in cases and controls. The secondary end point was the correlation between high CK19 and progressive disease (PD), progression-free survival, and overall survival (OS) in advanced lung cancer patients. Result(s): A total of 30 patients with advanced lung cancer (16 non-small and 14 small cell lung cancer) and 15 patients with benign lung disease were included and followed up during the period from October 2008 to October 2011 with median follow-up of one and half years. High CK19 was found in 90% of lung cancer cases as compared with 7% in controls (p < 0.001). High CK19 was found in all cases showing PD (p = 0.04). One-year OS in high CK was 61% as compared with 33% in normal CK (p = 0.1). Conclusion(s): Serum CK19 fragment is a potential diagnostic and prognostic marker for advanced lung cancer. © the authors."
2752,Included,"Cerebrovascular events, secondary intracranial tumors, and mortality after radiotherapy for nonfunctioning pituitary adenomas: a subanalysis from the Dutch National Registry of Growth Hormone Treatment in Adults CONTEXT: Radiotherapy is frequently administered as adjuvant treatment in patients with clinically nonfunctioning pituitary adenomas (NFPAs). However, concerns have been raised about potential long-term side effects, including cerebrovascular events (CVEs) and secondary intracranial tumors.OBJECTIVE: The aim of this study was to analyze the risk of CVEs, secondary intracranial tumors, and mortality in irradiated (IRR) NFPA patients, compared with NFPA patients who were not irradiated (non-IRR).DESIGN, SETTING, AND PATIENTS: The study cohort included 806 patients with a NFPA from the Dutch National Registry of Growth Hormone Treatment in Adults, a nationwide long-term surveillance study in severe GH-deficient adult patients. IRR patients (n = 456) were compared with non-IRR patients (n = 350).MAIN OUTCOME MEASURES: CVEs, secondary intracranial tumors, and mortality were measured.RESULTS: Sixty-nine subjects developed a CVE. In men, but not in women, the incidence of a CVE was significantly higher in IRR patients than in non-IRR patients (hazard ratio 2.99, 95% confidence interval 1.31-6.79). A secondary intracranial tumor developed in five IRR patients and two non-IRR patients. After adjustment for age, radiotherapy was not associated with mortality.CONCLUSIONS: The incidence of secondary intracranial tumors and mortality did not differ between IRR and non-IRR patients. However, a CVE was found significantly more frequently in IRR men but not in women. Further research into the long-term effects of cranial radiotherapy seems mandatory. The potential risks of radiotherapy have to be taken into account when radiotherapy is considered in NFPA patients, and long-term follow-up is recommended."
1707,Excluded,"Iodinated contrast agent time course in human brain metastasis: A study for synchrotron stereotactic radiotherapy clinical trials Purpose/Objective(s): Synchrotron stereotactic radiotherapy (SSRT) is an innovative treatment combining the selective accumulation of heavy elements in tumors with stereotactic irradiations using monochromatic medium energy x-rays from a synchrotron source. Phase I/II clinical trials on brain metastasis are underway using venous infusion of iodinated contrast agents. The radiation dose enhancement depends on the amount of iodine in the tumor and its time course. Quantitative, post-infusion iodine bio-distribution and associated brain perfusion parameters were studied in human brain metastasis as key parameters for treatment feasibility and quality. The reproducibility of iodine concentrations between the recruitment day and the treatment day was assessed in order to predict dose errors. Materials/Methods: Twelve patients received an intravenous bolus of iodinated contrast agent (40 mL, 4 mL/s), followed by a steady-state infusion (160 mL, 0.5 mL/s) in order to ensure stable intratumoral amounts of iodine during the treatment. Absolute iodine concentrations and quantitative perfusion maps were derived from 40 multi-slice dynamic conventional CT images of the brain (recruitment day) or from quantitative synchrotron radiation CT (treatment day). For three of these patients, iodine concentrations reached in the tumor were compared between the recruitment day and the treatment day (~ 10 days interval). Result(s): The post-infusion mean intratumoral iodine concentration (over thirty minutes) reached 1.94 +/- 0.12 mg/mL. Reasonable correlations were obtained between these concentrations and the permeability surface area product and the cerebral blood volume. Iodine concentrations were reproducible leading to dose errors in the radiotherapy standards. Conclusion(s): To our knowledge, this is the first quantitative study of contrast agent biodistribution versus time in brain metastasis. The study demonstrates that suitable and stable amounts of iodine can be reached in brain metastasis for SSRT treatment. Moreover, the associated perfusion measurements provide useful information for the patient recruitment and management processes."
2673,Excluded,"Magnetic resonance imaging. Its role in the neuroradiologic evaluation of neurofibromatosis, tuberous sclerosis, and Sturge-Weber syndrome BACKGROUND: Magnetic resonance imaging (MRI) has rapidly become a major diagnostic technique, displacing computed tomography (CT) as the primary neuroimaging modality in many disorders of the central nervous system. Neuroimaging studies are valuable in the diagnosis and management of neurofibromatosis, tuberous sclerosis, and Sturge-Weber syndrome. This article reviews the technique of MRI and its role in identifying the characteristic central nervous system manifestations of these neurocutaneous syndromes.OBSERVATIONS: MRI offers superior soft-tissue contrast without the use of ionizing radiation. It provides more detailed imaging than CT of the characteristic central nervous system lesions of neurofibromatosis, tuberous sclerosis, and Sturge-Weber syndrome. In neurofibromatosis type 1, these include optic glioma, astrocytoma, and plexiform neurofibroma, and ""unidentified bright objects"" that are seen only with MRI. Bilateral acoustic neuromas are the hallmark of neurofibromatosis type 2. Subependymal nodules and cortical and white matter tubers are characteristic of tuberous sclerosis. Manifestations of Sturge-Weber syndrome include leptomeningeal angiomatosis, hemiatrophy, cortical calcification, and patchy parenchymal gliosis and demyelination.CONCLUSIONS: MRI, especially with gadolinium enhancement, appears to be more sensitive than CT in the detection of neurofibromatosis, tuberous sclerosis, and Sturge-Weber syndrome. MRI may be the imaging method of choice for following certain patients or screening family members. [References: 86]"
231,Excluded,"[Management of brain metastases for lung cancer patients]. [French] Brain metastases from primary lung cancer represent 40% of all brain metastases. On the other hand, 10 to 80% of primary lung cancer patients will present with synchronous or metachronous brain metastases. Management of these patients is therefore a big challenge. The management will depend on the circumstances of diagnosis (symptomatic or not), the cancer history (synchronous or metachronous brain metastases), the histology and the number of lesions."
2013,Excluded,"Differential actions of corticotropin releasing factor on basolateral and central amygdaloid neurones, in vitro Intracellular current- and voltage-clamp recordings were obtained from basolateral (BLA) and central (ACe) neurones of the rat amygdala in vitro. The effect of superfusion of rat corticotropin releasing factor (rCRF) was examined on the ACe and BLA, nuclei with a high density of CRF-immunoreactive cell bodies and CRF receptors, respectively. rCRF (12.5-250 nM) had no effect on either resting membrane potential or input resistance in BLA neurones. In contrast, at low nanomolar concentrations rCRF (10-50 nM) caused hyperpolarisation and decreased membrane input resistance in the majority of ACe neurones. The equilibrium potential for this effect was -84 mV in the presence of tetrodotoxin (0.5 microM), suggesting that this response may be mediated by a postsynaptic increase in K+ conductance. Furthermore, rCRF consistently reduced the amplitude of, and the current mediating, the slow after hyperpolarisation following evoked action potential firing in both nuclei. This effect was concentration-dependent with an EC50 of 40 nM in BLA neurones and was insensitive to tetrodotoxin and noradrenergic antagonists. In addition, the putative CRF antagonist alpha-helical CRF9-41 (5 microM) blocked the effect of rCRF and showed partial agonist action on slow after hyperpolarisations. In BLA neurones, rCRF (50 nM) prolonged the Ca(2+)-spike evoked in the presence of tetrodotoxin and tetraethylammonium (2 mM), suggesting that the blockade of the slow after hyperpolarisation occurs subsequent to Ca2+ entry. These results suggest that rCRF has a differential effect on the membrane properties of BLA and ACe neurones possibly by activation of a heterogeneous population of CRF receptors."
2306,Included,"Resveratrol restores erectile function in irradiated rats: Role on SIRT-1 and nNOS protein expressions INTRODUCTION & OBJECTIVES: To investigate the effects of resveratrol (RVT), a well-known antioxidant agent, on oxidative parameters and erectile function in a rat model of pelvic irradiation. MATERIAL & METHODS: Fifty Sprague Dawley rats were divided into 5 groups; control (C), radiation-early period (1 week) (Rd-E), radiation-late period (10 weeks) (Rd-L), Rd-E and resveratrol (Rd-E-RVT) and Rd-L and resveratrol treatment (Rd-L-RVT). Irradiation was performed based on the localized prostate cancer treatment protocol as a total of 20Gy. Resveratrol was given 10mg/kg orally 1 week for Rd-E-RVT group and 10 weeks for Rd-L-RVT. At the end of the experiment, intracavernosal pressure (ICP) and mean arterial pressure (MAP) measurements were performed and rats were sacrificed for tissue collection. RESULT(S): Malondealdehyde (MDA) and 8-hydroxy-deoxyguanosine (8-OHdG) levels, myeloperoxidase (MPO) and caspase-3 activities were increased in both early and late irradiation groups as the latter being more elevated. Resveratrol treatment reversed these parameters back to control levels in both Rd- E-RVT and Rd-L-RVT groups. Glutathione (GSH) levels were decreased in Rd-E and Rd-L groups and were reversed back to control levels with resveratrol treatment in both early and late periods. Superoxide dismutase (SOD) and neuronal nitric oxide synthase (nNOS) activities, cyclic GMP (c-GMP) and nitric oxide (NO) levels were decreased in the early period of irradiation however this difference doesn't have statistical significance. These parameters were decreased significantly in Rd-L group and resveratrol treatment reversed these values back to control levels. Sirtuin-1 protein expression was similar in both Rd-E and Rd-E-RVT groups however the protein expression was decreased in the late radiation period which is reversed back to control levels with resveratrol treatment. Intracavernosal pressure measurements were performed only in the late period as erectile dysfunction is a late complication of irradiation. The ICP/MAP ratio was significantly decreased in Rd-L group and was significantly reversed back to control levels with RvT treatment. CONCLUSION(S): Resveratrol, due to its strong anti-oxidant effects, may be a potential candidate for the management of oxidative stress induced erectile dysfunction in patients undergoing pelvic irradiation, if supported with further clinical studies. (Figure Presented)."
2766,Included,"Preclinical and clinical study of extracellular DNA in cancer and other diseases associated with apoptosis disorder. [Russian] Oncological diseases at all stages of carcinogenesis are accompanied by violation of apoptosis processes. Drug and radiotherapy activates the apoptosis of tumor cells. This study presents the results of extracellular DNA changes after exposure to ionizing radiation and low-frequency noise are presented, administration of vitamins; in animals with benign prostatic hyperplasia, with ovarian cancer; in clinical studies in patients with chronic obstructive pulmonary disease, and in acute disorders of cerebral circulation. The possibilities of determination of extracellular DNA for the evaluation of the action of carcinogens, the complex diagnosis of precancerous diseases, the progression of precancerous diseases and malignant tumors are considered. Copyright © 2018 Izdatel'stvo Meditsina. All rights reserved."
171,Excluded,"Progressive visual failure in acromegaly following external pituitary irradiation Four out of twenty-three acromegalic patients selected for treatment with external megavoltage pituitary irradiation between 1961 and 1975 developed progressive visual failure. They had received megavoltage external irradiation through multiple portals from a cobalt-60 unit over a period of 3 weeks. Visual deterioration began 2 months to 6 years after irradiation. In two patients the optic nerves were explored. In both, post-mortem later confirmed radiation damage to the optic nerves and hypothalamus. In one case there was also necrosis of the right frontal lobe with necrosis and inflammation of the bone surrounding the pituitary fossa. In the two other patients, extensive clinical and neuroradiological investigation excluded the presence of a suprasellar mass as a cause for this visual failure and a clinical diagnosis of radiation necrosis was made."
1374,Excluded,"RADIANS: A Multidisciplinary Central Nervous System Clinic Model for Radiation Oncology and Neurosurgery Practice BACKGROUND: Radiation therapy for central nervous system disease commonly involves collaboration between Radiation Oncology and Neurosurgery. We describe our early experience with a multidisciplinary clinic model.METHODS: In 2016, the novel RADIANS (RADIation oncology And NeuroSurgery) clinic model was initiated at a community hospital. Disease and treatment demographics were collected and analyzed. Patient satisfaction was assessed via a blinded survey questionnaire.RESULTS: Forty-two patients have been seen since the inception of RADIANS. The median age was 65; and the median patient distance from RADIANS was 42.7 miles (mean = 62.6; range = 0.7-285). Half of the patients traveled >50 miles to receive care, and >80% were seen for central nervous system metastases. Of the patients receiving radiation, 75% received stereotactic radiosurgery/stereotactic body radiation therapy. The mean overall satisfaction from 0 (not satisfied) to 5 (very satisfied) was 4.8.CONCLUSIONS: The RADIANS clinic model has proved viable and well-liked by patients in a community setting, with the majority of radiation therapy administered being stereotactic radiosurgery/stereotactic body radiation therapy rather than conventional fractionation."
585,Excluded,"Delayed post-irradiation bulbar palsy in nasopharyngeal carcinoma In a hospital series of 70 patients on follow-up after radiotherapy for nasopharyngeal carcinoma, 14 patients (20%) developed delayed post-irradiation bulbar palsy 1 to 18 years after radiotherapy (mean 5.5 years). Functional disability was moderate to severe. Three patients had aspiration pneumonia with one mortality. Post-irradiation bulbar palsy was a common complication and probably resulted from direct neuronal damage."
213,Included,"Alterations in rat brain neurogenesis following exposure to fractionated doses of ionizing radiation Ionizing radiation commonly used in the radiotherapy of brain tumours can cause adverse side effects to surrounding normal brain tissue. The adult mammalian subventricular zone (SVZ) of the brain lateral ventricles (LV) and their subsequent lateral ventricular extension, the rostral migratory stream (RMS), is one of the few areas, which retains the ability to generate new neurons and glial cells throughout life. The aim of the present study was to investigate the occurence of radiation-induced alterations of forebrain's neurogenesis. Adult male Wistar rats were investigated 30, 60 or 90 days after whole-body irradiation with fractionated doses of gamma rays (the total dose of 4 Gy). For the study of alterations of the numbers of proliferating cells and precise identification of cell specific phenotype through the migratory pathway, the immunohistochemistry for either doublecortin (DCX), cell marker for immature neurons or glial fibrillary acid protein (GFAP) for labeling of astrocytes were used. However, the data from quantitative analysis of the numbers of proliferating cells are still under evaluation, our preliminary results showed, that fractionated irradiation has long-lasting effect on extent of neurogenesis in this radiosensitive region. Obtained results should have implications for clinical radiotherapy to avoid complications in therapeutic brain irradiation."
2684,Included,"Chronic pathophysiological changes in normal brain parenchyma raised after radiotherapy can accelerate the recurrence of glioma INTRODUCTION: Tumor recurrence is a leading cause of cancer mortality. Currently, the standard treatment for glioblastoma is maximal surgical resection and concomitant chemoradiation, followed by adjuvant temozolomide therapy. However, this treatment offers a limited benefit, with a median progression-free survival of <7 months and a median overall survival of <15 months. Radiation-induced brain injury occurs in a normal brain following radiotherapy; it is described in terms of acute, early delayed and late delayed injury. The recurrence of glioblastoma usually occurs just around the same time as the early or late delayed phase of radiation injury. Our preliminary investigation has revealed that, at three months after X-ray irradiation, tumor-promoting miRNAs (Mir18a, Mir20a, Mir-92, Mir381, etc.) and cytokines (CCL2, CXCL10, SDF-1, Angpt2, etc.) are significantly up-regulated in the irradiated rat normal brain compared to the non-irradiated one. In the present study, therefore, we hypothesized that the pathophysiological changes in a normal brain parenchyma raised by radiotherapy may engage also in the tumor recurrence after the radiotherapy. MATERIAL AND METHODS: To explore above hypothesis, we transplanted rat glioblastoma cells (F98) into a rat brain to which X-ray had been irradiated in advance. Group 1: 60 Gy of X-ray was irradiated to right cerebral hemisphere. Group 2: 60 Gy of X-ray was irradiated to left cerebral hemisphere. Group 3: Sham irradiation was performed (control). 3 months after irradiation, 1x105 of F98 cells were stereotactically transplanted into the right cerebral hemisphere of each rat. RESULT(S): Rats in group 1 and 2 showed significantly shorter survival than rats in group 3 (p-value: 0.001 and 0.003, respectively). Interestingly, there was no significant difference of survival between group 1 and group 2 (p=0.8). Histopathological analysis for the tumors revealed that MIB-1 labeling index was significantly higher in group 1 and 2 than in group 3. CONCLUSION(S): It has been reported that, at the tumor recurrence, a lot of mutations including driver ones has been induced and accumulated through chemoradiotherapy, which can promote the tumor regrowth. However, the proliferation capacity of glioblastoma cells significantly increased, even when they were transplanted into the brain previously irradiated. Furthermore, the fact that tumor growth in the non-irradiated cerebral hemisphere of irradiated rats was also accelerated compared to the control group, suggested that some sort of biofactors may spread from irradiated normal brain cells and can make an impact on tumor cells existing in the opposite brain hemisphere. Thus, the delayed radiation injury in normal brain parenchyma might include paradoxical role on the tumor recurrence not only from inside but also from outside the irradiation field."
639,Excluded,"Environmental and occupational causes of cancer: new evidence 2005-2007 What do we currently know about the occupational and environmental causes of cancer? As of 2007, the International Agency for Research on Cancer (IARC) identified 415 known or suspected carcinogens. Cancer arises through an extremely complicated web of multiple causes, and we will likely never know the full range of agents or combinations of agents. We do know that preventing exposure to individual carcinogens prevents the disease. Declines in cancer rates-such as the drop in male lung cancer cases from the reduction in tobacco smoking or the drop in bladder cancer among cohorts of dye workers from the elimination of exposure to specific aromatic amines-provides evidence that preventing cancer is possible when we act on what we know. Although the overall age-adjusted cancer incidence rates in the United States among both men and women have declined in the last decade, the rates of several types of cancers are on the rise; some of which are linked to environmental and occupational exposures. This report chronicles the most recent epidemiologic evidence linking occupational and environmental exposures with cancer. Peer-reviewed scientific studies published from January 2005 to June 2007 were reviewed, supplementing our state-of-the-evidence report published in September 2005. Despite weaknesses in certain individual studies, we consider the evidence linking the increased risk of several types of cancer with specific exposures somewhat strengthened by recent publications, among them brain cancer from exposure to non-ionizing radiation, particularly radiofrequency fields emitted by mobile telephones; breast cancer from exposure to the pesticide dichlorodiphenyltrichloroethane (DDT) before puberty; leukemia from exposure to 1,3-butadiene; lung cancer from exposure to air pollution; non-Hodgkin's lymphoma (NHL) from exposure to pesticides and solvents; and prostate cancer from exposure to pesticides, polyaromatic hydrocarbons (PAHs), and metal working fluids or mineral oils. In addition to NHL and prostate cancer, early findings from the National Institutes of Health Agricultural Health Study suggest that several additional cancers may be linked to a variety of pesticides. Our report also briefly describes the toxicological evidence related to the carcinogenic effect of specific chemicals and mechanisms that are difficult to study in humans, namely exposures to bis-phenol A and epigenetic, trans-generational effects. To underscore the multi-factorial, multi-stage nature of cancer, we also present a technical description of cancer causation summarizing current knowledge in molecular biology. We argue for a new cancer prevention paradigm, one based on an understanding that cancer is ultimately caused by multiple interacting factors rather than a paradigm based on dubious attributable fractions. This new cancer prevention paradigm demands that we limit exposure to avoidable environmental and occupational carcinogens, in combination with additional important risk factors like diet and lifestyle. The research literature related to environmental and occupational causes of cancer is constantly growing, and future updates will be carried out in light of new biological understanding of the mechanisms and new methods for studying exposures in human populations. The current state of knowledge is sufficient to compel us to act on what we know. We repeat the call of ecologist Sandra Steingraber: ""From the right to know and the duty to inquire flows the obligation to act."" [References: 147]"
1620,Excluded,"Regulation of motoneuron excitability via motor endplate acetylcholine receptor activation Motoneuron populations possess a range of intrinsic excitability that plays an important role in establishing how motor units are recruited. The fact that this range collapses after axotomy and does not recover completely until after reinnervation occurs suggests that muscle innervation is needed to maintain or regulate adult motoneuron excitability, but the nature and identity of underlying mechanisms remain poorly understood. Here, we report the results of experiments in which we studied the effects on rat motoneuron excitability produced by manipulations of neuromuscular transmission and compared these with the effects of peripheral nerve axotomy. Inhibition of acetylcholine release from motor terminals for 5-6 d with botulinum toxin produced relatively minor changes in motoneuron excitability compared with the effect of axotomy. In contrast, the blockade of acetylcholine receptors with alpha-bungarotoxin over the same time interval produced changes in motoneuron excitability that were statistically equivalent to axotomy. Muscle fiber recordings showed that low levels of acetylcholine release persisted at motor terminals after botulinum toxin, but endplate currents were completely blocked for at least several hours after daily intramuscular injections of alpha-bungarotoxin. We conclude that the complete but transient blockade of endplate currents underlies the robust axotomy-like effects of alpha-bungarotoxin on motoneuron excitability, and the low level of acetylcholine release that remains after injections of botulinum toxin inhibits axotomy-like changes in motoneurons. The results suggest the existence of a retrograde signaling mechanism located at the motor endplate that enables expression of adult motoneuron excitability and depends on acetylcholine receptor activation for its normal operation."
2487,Excluded,"Long-term clinical safety of high proton radiation doses delivered with pencil beam scanning paradigm to the spinal cord for extracranial malignancies Purpose/Objective(s): Standardly employed radiotherapy dose limits for the spinal cord tend to be very conservative. Historical data from re-irradiation and combined photon/proton beam series suggest that the tolerance might be much higher. Nevertheless, uncertainties persist due to short follow-up, mixed techniques, and dose summation in these efforts. To add further clarity, we analyzed our institutional experience regarding the incidence of radiation-induced spinal cord toxicity following treatment exclusively with high dose, pencil beam scanning proton therapy (PBSPT). Materials/Methods: Seventy two patients (median age: 51, range 23-79; male/female ratio 1:1), treated for spinal chordoma (n=51) or chondrosarcoma (n=21), met the following criteria and were retrospectively analyzed: maximum dose to the spinal cord of >= 45 Gy (RBE), proton therapy only, >= 18 years of age, and clinical follow-up of >12 months. Patients received 64.0 e 74.4 Gy (RBE) (median: 74.0 Gy (RBE)), generally with 1.8-2.0 Gy (RBE) per fraction, between 2000 and 2014. The Dmax, D2%, V40, V45, V50, V55, and V60 of the spinal cord (SC) and center of spinal cord (CSC; 2-3 mm diameter ROI at geometric center of the cord) were calculated for all patients. Median follow-up was 66 months (range: 13-160 months). Toxicity was scored according to the Common Toxicity Criteria of Adverse Events (CTCAE v4.03). Descriptive and linear regression analyses were performed. Result(s): Patients received a mean Dmax / D2% to the spinal cord of 59 Gy (RBE) / 55 Gy (RBE) and to the CSC of 52 Gy (RBE) / 51 Gy (RBE), respectively. Four patients (6%) developed acute radiation-induced neurologic toxicity (Grade 1: nZ1, Grade 2: nZ3). Seventeen percent of patients experienced minor late neurologic toxicities (Grade 1: nZ7, Grade 2: nZ4). Of these patients, 4 developed Lhermitte's syndrome. One patient experienced Grade 4 toxicity (tetraplegia) after receiving 58 Gy (RBE) to the surface and 54 Gy (RBE) to the CSC (SC: V45 11.8 cc, V50 9.35 cc; CSC: V40 3.17 cc, V45 3.1 cc). Of note, the patient was considered high-risk due to postoperative, transient tetraparesis prior to PBSPT and potential spinal instability with a narrow canal. On final analysis, no significant correlation was found between spinal cord Dmax, CSC Dmax, or length of CTV and toxicity. However, higher CSC Dmax and longer CTV tended to correlate with >= Grade 2 neurologic toxicity, but this was not statistically significant. Conclusion(s): PBSPTwith spinal cord doses of up to 60Gy(RBE) to the surface and 50Gy (RBE) to the center is associatedwithminimal spinal toxicity. In our experience, doses up to 64 Gy (RBE) to the surface of the spinal cord are deemed acceptable if unavoidable in achieving adequate tumor coverage."
1308,Excluded,"Brain DNA damage and 70-kDa heat shock protein expression in CD1 mice exposed to extremely low frequency magnetic fields PURPOSE: The question of whether exposure to extremely low frequency magnetic fields (ELF-MF), may contribute to cerebral cancer and neurodegeneration is of current interest. In this study we investigated whether exposure to ELF-MF (50 Hz-1 mT) harms cerebral DNA and induces expression of 70-kDa heat shock protein (hsp70).MATERIALS AND METHODS: CD1 mice were exposed to a MF (50 Hz-1 mT) for 1 or 7 days (15 h/day) and sacrificed either at the end of exposure or after 24 h. Unexposed and sham-exposed mice were used as controls. Mouse brains were dissected into cerebral cortex-striatum, hippocampus and cerebellum to evaluate primary DNA damage and hsp70 gene expression. Food intake, weight gain, and motor activity were also evaluated.RESULTS: An increase in primary DNA damage was detected in all cerebral areas of the exposed mice sacrificed at the end of exposure, as compared to controls. DNA damage, as can be evaluated by the comet assay, appeared to be repaired in mice sacrificed 24 h after a 7-day exposure. Neither a short (15 h) nor long (7 days) MF-exposure induced hsp70 expression, metabolic and behavioural changes.CONCLUSIONS: These results indicate that in vivo ELF-MF induce reversible brain DNA damage while they do not elicit the stress response."
