,decision,titleabstract
959,Included,effectiveness toxicities intensity modulated radiotherapy locally recurrent nasopharyngeal carcinoma to analyze effectiveness toxicities re irradiation locally recurrent nasopharyngeal carcinoma npc using intensity modulated radiotherapy imrt this retrospective analysis npc local recurrence re irradiated imrt the re staging rt rt rt rt respectively the average dose gtv gy gy average bed gy gy gy v d gy received concurrent chemoradiotherapy median overall survival os months mon the year local progression free survival lpfs rate os rate severe late adverse events slae occurred including ulcer necrosis nasopharyngeal mucosa difficulty feeding temporal lobe necrosis massive hemorrhage died local regional progression died distant metastasis died slae died local regional progression slae could differentiated died medical complications concurrent chemoradiotherapy independent negative prognostic factors lpfs ptv ml predictive factor poor os invasion post styloid space higher risk slae the present study demonstrated imrt gy efficient local tumor control however observed high frequency serious late complications more optimized combination treatment patient selection required achieve excellent local control without significant late morbidities locally recurrent npc
960,Excluded,muscle afferent pituitary axis novel pathway modulating secretion pituitary growth factor evidence presented novel muscle neuro endocrine pathway modulating secretion unidentified pituitary growth factor proprioceptive input skeletal muscle afferents exercise stimulates release growth factor whereas chronic unloading associated bed rest spaceflight abrogates normal exercise stimulus references
961,Excluded,radiation induced optic neuritis pituitary adenoma radiosurgery patient multiple sclerosis case report and importance to describe rare case optic neuritis onset gamma knife stereotactic radiosurgery clinical presentation nine years transsphenoidal subtotal resection pituitary adenoma year old woman elevated serum prolactin levels headaches gamma knife stereotactic radiosurgery residual pituitary tumor to knowledge first report radiation induced optic neuritis radiosurgery patient multiple sclerosis
962,Excluded,sequential changes cerebral blood flow early neuropathological consequences blood brain barrier disruption following radiofrequency induced localized hyperthermia rat we investigated temperature distribution early histological changes blood brain barrier bbb disruption sequential changes cerebral blood flow cbf following hyperthermia ranging degrees c new rat model radiofrequency induced localized cerebral hyperthermia significant histological changes bbb disruption observed brain regions heated degrees c above in cortex heated degrees c cbf doubled min hyperthermia induction returned gradually pre hyperthermic level in cortex heated degrees c cbf increased baseline level min hyperthermia induction fell gradually reach minimum level baseline level in cortex heated degrees c cbf decreased immediately hyperthermia induction reach baseline level the indicate hyperthermia induced cellular injury central nervous system associated cerebral ischaemia threshold temperature injury degrees c this model useful investigating effects hyperthermia various cerebral functions cbf changes demonstrated present study may provide key information analysis cerebral functions
963,Excluded,monte carlo analytical calculations dose distributions craniopharyngioma cysts treated radiocolloids containing p re in radiation treatments types brain tumors craniopharyngiomas selection appropriate radionuclide critical the aim work calculate distributions dose rates p re radiocolloids injected craniopharyngioma cysts the calculations performed mcnpc radiation transport code analytical calculations based loevinger formula also performed p matlab software the two techniques identical models compared the effects cyst wall type density cyst inner fluid investigated the p activities required providing gy cysts different sizes calculated
964,Excluded,modulation exercise induced muscular damage hyperalgesia different nm doses light emitting diode therapy ledt rats we compared acute effects different doses nm light emitting diode therapy ledt skeletal muscle inflammation hyperalgesia rats submitted exercise induced muscle damage eimd wistar rats divided five experimental groups n group sedentary control con exercise passive recovery pr exercise ledt j cm sup sup j j cm sup sup j j cm sup sup j after min swimming rats ledt groups exposed phototherapy triceps surae muscle for mechanical hyperalgesia evaluation paw withdrawal threshold assessed h swimming immediately hyperalgesia tests blood samples collected analyze creatine kinase ck activity soleus muscle removed histological tumor necrosis factor tnf alpha immunohistological analyses in ledt groups plasma ck activity reduced levels similar measured con group paw withdrawal threshold decreased pr group g compared con group g p attenuated group ledt j cm sup sup g p less leukocyte infiltration edema fewer necrotic areas found histological sections soleus muscle ledt j cm sup sup ledt j cm sup sup groups compared pr group also ledt j cm sup sup ledt j cm sup sup groups showed less immunostaining tnf alpha macrophages areas necrosis muscle fibers compared pr group ledt j cm sup sup j reduced muscle inflammation nociception animals submitted eimd
965,Excluded,effect neoadjuvant therapy rectal surgery health related quality life with rectal cancer during first years after diagnosis introduction rectal cancer surgery neoadjuvant therapy associated substantial morbidity the present study describes course quality life qol rectal cancer first years start treatment and we performed prospective study within colorectal cancer cohort including rectal cancer referred neoadjuvant chemoradiation short course radiotherapy underwent rectal surgery qol assessed using european organization research treatment cancer core questionnaire eortc qlq c colorectal cancer questionnaire eortc qlq cr treatment months the outcomes compared qol scores dutch general population stratified low anterior resection abdominoperineal resection postoperative bowel dysfunction low anterior resection measured using low anterior resection syndrome score of responded least questionnaires included present study compared pretreatment levels strongest decline observed physical role social functioning months start treatment global health cognitive functioning declined lesser extend emotional functioning gradually improved time within months qol scores recovered toward pretreatment levels compared general population physical role social cognitive functioning symptoms fatigue insomnia remained significantly worse longer term after low anterior resection major bowel dysfunction reported increasing urinary incontinence severe complaints impotence observed undergone abdominoperineal resection rectal cancer treatment associated significant decline qol first months diagnosis within years return toward pretreatment functioning could still experience poorer functioning treatment related symptoms compared general population these findings support shared decision making emphasize need postoperative supportive care novel treatment approaches
966,Excluded,biologically effective dose prediction obliteration unruptured arteriovenous malformations treated upfront gamma knife radiosurgery a series consecutive cases arteriovenous malformations avms present pathologic tissue radiation dose confined clear targeted volume the authors retrospectively evaluated role biologically effective dose bed gamma knife radiosurgery gkrs brain avms a total consecutive cases unruptured avms treated upfront gkrs lille university hospital france included the mean length follow up months median range months the primary outcome obliteration secondary outcome complication appearance the marginal dose gy vast majority cases n range gy the mean bed gy inf inf median range gy inf inf the mean beam on time minutes median range minutes in present series mean radiation dose rate gy min median range gy min the virginia score respectively the mean pollock flickinger score median range univariate for obliteration complication appearance multivariate for obliteration only analyses performed a total avms obliterated last follow up the strongest predictor obliteration bed p a radiosurgical obliteration score proposed derived fitted multivariable model x bed x v x beam on time x age the area receiver operating characteristic curve internal validation using bootstrap no statistically significant relationship radiation dose rate obliteration found p twenty eight developed complications gkrs transient adverse radiological effects perilesional edema developed predictors complication appearance higher prescription isodose volume p gy isodose line volume v p higher pollock flickinger p virginia scores p lower beam on time p the bed strongest predictor obliteration unruptured avms upfront gkrs a radiosurgical score comprising bed proposed the v appears predictor efficacy toxicity beam on time illustrated statistically significant obliteration complication appearance the radiation dose rate influence obliteration current analysis the exact bed threshold remains established studies copyright aans except prohibited us law
967,Excluded,an exploration factor structure development potentially useful subscales etiological beliefs schizophrenia general population sample given accessing care treatment engagement course outcomes among people schizophrenia may influenced beliefs causes larger community causal beliefs schizophrenia studied numerous communities around world in particular item list etiological attributions developed angermeyer colleagues used describe causal beliefs family members lay community members within communities the current study first examination latent factorial structure causal beliefs seeks provide informative subscales may enhance reliability validity groupings causes future analyses involving community members s data gathered six separate surveys involving three distinct groups individuals community within southeastern united states lay community members relatives individuals schizophrenia spectrum disorders police officers start week mental health training program s exploratory factor analysis overall sample n revealed four factors used define four subscales termed personal family social stressors items inconsistent modern conceptions risk items external environmental insults brain items consistent modern biological conceptions items cronbach s internal consistency reliability coefficients subscales respectively s these findings suggest subscales could derived provide continuous assessing causal beliefs order study concept relates attitudes toward schizophrenia people affected disorder treatments recommended mental health professionals replication within similar dissimilar groups warranted springer verlag
968,Included,prophylactic cranial irradiation surgically resected small cell lung cancer introduction data prophylactic cranial irradiation pci complete resection sclc limited the study investigate impact pci population we retrospectively identified completely resected sclc shanghai chest hospital january january a total received pci the pci treated cohort the non pci treated cohort included study the demonstrated pci treated cohort longer overall survival non pci treated cohort among pathologic stage p stage ii hazard ratio hr confidence interval ci p p stage iii hr ci p disease among p stage iii disease significantly higher risk cerebral recurrence time diagnosis non pci treated cohort p with regard p stage i disease neither overall survival benefit hr ci p risk cerebral recurrence p significant pci treated non pci treated cohorts the data presented current study support using pci p stage ii iii disease p stage i disease a relatively lower risk brain metastases p stage i might explain inferior efficacy pci population
969,Excluded,ultrastructural morphometry parotid acinar cells following fractionated irradiation the aim study evaluate long term effects ultrastructure parotid glands fractionated irradiation the implemented involved x gy x gy monday friday mv photons by unilateral irradiation contralateral parotid gland served control although irradiation diminished acinar cell density light microscopic sections x gy irradiation ultrastructural morphometry could detect statistically significant differences acinar cell size nuclear size nuclear density granule area mean granule size granule density in general greater differences seen rats receiving gy irradiated control size irradiated side control side this interpreted due differences nutritional state animals this analysis concluded individual acinar cells survive irradiation seem damaged long term evaluated ultrastructural level the study stresses importance adequate sampling sizes use adequate controls
970,Excluded,airborne isolation public health infringes palliative care introduction development cavitary lung lesions palliative care patient metastatic lung cancer necessitated invasive diagnostic studies rule contagious tuberculosis case report this year old african american man initially treated chemotherapy radiation inoperable right upper lobe squamous cell lung carcinoma he subsequently developed brain metastases treated radiation six weeks afterwards developed progressive weakness dyspnea exertion computerized tomography chest showed two large cavitary lesions he transferred palliative care unit respiratory isolation room bronchoalveloar lavage performed yielding negative smears x m tuberculosis cultures grew pneumocystis jiroveci smears also demonstrated candida species aspergilla antibiotic coverage broadened agents improvement symptoms discussion s treatment palliative care directed towards symptom management in care however possibility highly contagious illness necessitated aggressive diagnostic approach in ethical terms protection health persons attending patient distributive justice superseded patient s choice palliative autonomy this tension distributive justice autonomy unusual palliative care
971,Excluded,the incidence rate mortality malignant brain tumors years intensive cell phone use taiwan the issue whether cell phone usage contribute toward development brain tumors recently reignited international agency research cancer classifying radiofrequency electromagnetic fields possibly carcinogenic humans who report to knowledge largest study reporting incidence mortality malignant brain tumors long term use cell phone million users a population based study carried numbers cell phone users collected official statistics provided national communication commission according national cancer registry incidences deaths due malignant neoplasms taiwan period the years observational data show intensive user rate cell phones significant effect incidence rate mortality malignant brain tumors taiwan in detect correlation morbidity mortality malignant brain tumors cell phone use taiwan we thus urge international agencies publish confirmatory reports applicable public this help spare public unnecessary worries wolters kluwer health lippincott williams wilkins
972,Excluded,effect proton pump inhibitors hospitalization mortality hepatic encephalopathy cirrhosis active gastrointestinal bleeding hepatic encephalopathy he neuropsychiatric complication decompensated cirrhosis proton pump inhibitors ppis used potent acid suppressants associated he occurrence cirrhotic however still unknown ppis contribute mortality cirrhotic he active gastrointestinal bleeding we used taiwan national health insurance database identify cirrhotic he active gastric bleeding received oral ppis january december on basis comorbid disorder data used propensity score matching ratio select cirrhotic he active gastric bleeding receive ppis comparison group all followed one year index time the overall day day year mortalities ppi group non ppi group using cox regression model analysis adjustment age gender comorbid disorders obtained hazard ratios ci p ci p ci p for respectively day day day day year mortality taking ppis ppis increase short term long term mortality cirrhotic he active gastrointestinal bleeding
973,Excluded,preclinical safety evaluation human dosimetry sup sup f mk novel pet tracer imaging neurofibrillary tangles sup sup f mk selective high affinity positron emission tomography tracer imaging neurofibrillary tangles key pathological signature correlates cognitive decline alzheimer disease this report provides safety information preclinical toxicology studies first in human whole body biodistribution dosimetry studies sup sup f mk potential application human brain imaging studies procedures mk administered intravenously iv day rat toxicity study x x x dose margins relative projected highest clinical dose mug kg the iv formulation mk clinical use formulation used day rat toxicity study tested hemolysis potential human wistar rat whole blood sequential whole body positron emission tomography scans performed three healthy young subjects iv bolus injection mbq sup sup f mk characterize organ biodistribution estimate whole body radiation exposure effective dose mk administered iv day rat toxicity study show test article related changes the no observed adverse effect level rats mug kg day provides margin fold anticipated maximum clinical dose mug kg additionally mk formulation hemolytic human wistar rat blood sup sup f mk activity widely distributed brain rest body organ absorbed doses largest gall bladder mugy mbq the average sd effective dose musv mbq typical range f radiolabeled ligands microdoses sup sup f mk safe clinical positron emission tomography imaging studies single iv administration mbq mci sup sup f mk anticipated total human effective dose msv thus allows multiple positron emission tomography scans subject per year
974,Included,distribution climbing fibres cerebellar purkinje cells x irradiated rats an electrophysiological study the distribution climbing fibres cerebellar purkinje cells studied intracellular recordings x irradiated normal rats in treated rats multiple steps post synaptic potential elicited purkinje cells graded stimulation climbing fibres response all or none character cells purkinje cells recorded normal animals in neurones exhibiting former type response collision seen along afferent fibres interaction experiments just threshold juxtafastigial maximal olivary stimulations whereas collision always occurred all or none responses recorded these show x irradiated rats majority purkinje cells multiple innervation two four climbing fibres instead one to one relationship seen normally input resistances total electrotonic lengths purkinje cells measured normal treated rats mean values two parameters higher normal multiply innervated cells mean time course mean current reversal post synaptic potential elicited purkinje cells stimulation climbing fibres nearly mono multiply innervated neurones in multiply innervated cells time courses currents reversal independent size response varied slightly it suggesting climbing fibres involved innervated territories whose electrotonic distance recording site either slightly different interactions two all or none steps graded post synaptic potential evoked multiply innervated cells juxtafastigial olivary stimulations revealed either weak marked shunting effect synapses two climbing fibres involved these indicate over all distribution climbing fibre synapses multiply innervated purkinje cells grossly abnormal two fibres contacting given cell either intermingled dendrites segregated distinct dendritic branches in general present study suggest existence strong competition among climbing fibres innervating purkinje cell development least granule cells absent
975,Excluded,medical treatment graves ophthalmopathy for management graves ophthalmopathy thyroid dysfunction treated initially either radioactive iodine antithyroid medications depending choice physician patient in cases radioactive iodine selected concomitant steroid therapy given patient significant graves ophthalmopathy in graves ophthalmopathy minimal mild symptoms supportive care observation adequate in mild moderate disease followup ophthalmologist observation timely use immune modulation appropriate for moderate moderately severe graves opthalmopathy corticosteroid therapy mg per day months first line therapy it expected treated manner respond orbital radiation therapy although widely used alternative measurable benefit recent experience the role radiotherapy needs defined in severe cases optic neuropathy severe inflammatory symptoms proptosis surgical decompression needed medically treated become surgical candidates therapy fails after stabilization disease moderately severe severe cases require rehabilitative surgery strabismus surgery lid surgery either alone subsequent orbital decompression improvement proptosis the activity disease assessed in active disease immunosuppressive therapy effective in inactive stable disease rehabilitative surgery often needed future approaches therapy address immunomodulation aborting cascade autoimmune processes orbital tissue
976,Excluded,use cellular telephones brain tumour risk urban rural areas aims to investigate association use cellular cordless telephones risk brain tumours different geographical areas urban rural s aged years living middle part sweden diagnosed january june included one control matched sex age five year age groups selected case use different phone types assessed questionnaire s the number participating cases controls an effect rural living pronounced digital cellular telephones living rural areas yielded odds ratio or cl increasing cl year latency time digital phones the corresponding ors living urban areas cl cl respectively this effect obvious malignant brain tumours s in future studies place residence considered assessment exposure microwaves cellular telephones although study must interpreted caution due low numbers calculations
977,Excluded,pharmacological response systemically derived focal epileptic lesions focal epileptic lesions made rats systemic focal epileptogenesis in focal lesion blood brain barrier bbb produced focal alpha irradiation followed repeated systemic injection convulsant drug cannot cross normal bbb resulting chronic epileptic focus changes spike frequency foci response various drugs recorded the controls saline chlorpromazine produced change phenytoin phenobarbital chlordiazepoxide valproic acid produced expected decrease spike frequency pentobarbital diazepam produced paradoxical increase spike frequency
978,Excluded,leptomeningeal metastasis poorly differentiated uterine cervical adenosquamous carcinoma following reirradiation metastatic vertebrae a case report rationale leptomeningeal metastasis cervical adenosquamous carcinoma extremely rare especially radiotherapy vertebral metastasis patient concerns a year old woman international federation gynecology obstetrics figo stage iib adenosquamous carcinoma cervix presented bilateral lower limbs weakening courses radiotherapy thoracic vertebral metastases diagnoses initial spine magnetic resonance imaging mri showed obvious nerve compression radiation myelopathy suspected clinician progressive multifocal neurological signs developed one month completion spine re irradiation she diagnosed leptomeningeal metastasis mri cerebrospinal fluid csf study interventions she received whole brain irradiation dose gy fractions systemic chemotherapy cisplatin mg m topotecan mg m administered sequentially outcomes she died progressive disease two months diagnosis leptomeningeal metastases lessons poorly differentiated advanced stage cervical adenosquamous carcinoma aggressive neoplasm worse outcome leptomeningeal metastasis included differential diagnosis multifocal craniospinal neurological signs a combination detailed neurological examinations mri csf study allowed us establish correct diagnosis leptomeningeal metastasis initiate treatment timely manner
979,Included,combined effects various forms motor deprivation gamma irradiation higher nervous activity rats russian effects gamma radiation dose gy either antiorthostatic hypodynamia aoh hypokinesia hk formation differentiated motor drinking reflex dr compared each forms motor deprivation hindered elaboration dr gamma irradiation aggravated disorders at time aoh led significantly severe disturbances higher nervous activity including generalized excitation pathologic aggressiveness neurotization animals in contrast hypokinesia stimulated active elements behavior inhibit passive defensive behavior fear reaction therefore modifying effect irradiation becomes apparent combined aoh
980,Included,effects combined immune radiation cancer therapy inflammatory environment brain mouse model s cancer often report behavioral cognitive changes following cancer treatment these include difficulty concentrating memory impairment increased anxiety though changes often associated cytotoxic chemotherapy and or cranial irradiation effects also seen receive peripheral cranial irradiation chemotherapy a proinflammatory environment brain may mediate effects neuroinflammation mediates cognitive impairments neurological disorders its role cancer related neurological dysfunction likely relevant given novel treatments combining peripheral radiotherapy rt immune activation however little known treatments might affect brain individuals without tumors our preliminary research identified association treatments combining immune activation rt impairments cognitive here investigate role neuroinflammation effects we hypothesize cognitive impairments following treatment immunotherapy rt associated increased expression neuromodulatory inflammatory cytokines our project utilizes anti ctla checkpoint inhibitor immunotherapy preceding precision ct guided peripheral rt closely model clinical treatment cbl j mice without injected hind flank ll lung carcinoma used mice received sham rt only anti ctla only rt anti ctla treatment mice exposed two identical objects hours later reintroduced one familiar object one novel object mice recognize familiar object spend time exploring novel object the percent time exploring novel object total time exploring objects calculated determine object recognition following cognitive testing brain tissue harvested used inflammatory cytokine chemokine plex gm csf tnf a il il b il mig kc vegf il mip a il il il il fgf basic il a ifn g il mcp ip s in animals receive tumors object recognition seen control mice mice receiving either rt anti ctla alone mice receiving treatments in mice receiving tumors mice received rt alone showed novel object recognition s while combining immune activation rt optimizes tumor control associated cognitive impairments data plex currently analyzed we determine levels cytokines chemokines might altered various treatments whether associated behavioral cognitive performance these presented meeting
981,Excluded,radiosurgical treatment trigeminal neuralgia evaluating quality life treatment outcomes to assess safety efficacy quality life qol associated radiosurgical treatment trigeminal neuralgia tn and between june june tn refractory medical surgical management treated gamma knife radiosurgery gkrs university maryland medical center a median prescription dose gy range gy delivered involved trigeminal nerve root entry zone treatment outcomes assessed patient self reports pain control medication usage follow up visits in addition responded standard questionnaire containing barrow neurologic institute pain scale bni selected sections mcgill pain scale treatment outcomes quality life also addressed ninety six completed questionnaires median follow up months range months seventy four reported pain relief occurring median weeks range weeks gkrs a decrease medication usage noted actuarial analysis demonstrated year year year recurrence rates respectively response treatment associated lack prior surgical treatment p less months pain duration gkrs p described tn pain severe worst non tn headache pain mcgill pain scale iv v vs i iii also likely respond treatment p seven reported new increased trigeminal dysfunction however reported symptoms bothersome bni iii iv sustained pain relief reported average improvement qol direct pain relief gkrs believed procedure successful furthermore among temporary pain relief subsequent recurrence felt treatment success average improvement qol gkrs provides significant pain relief improves qol majority treated tn bothersome side effects temporary sustained responses treatment realized significant improvements qol gkrs considered treatment successful longer follow up may reveal additional recurrences highlighting importance studies evaluating repeat gkrs optimization current treatment techniques patient selection
982,Excluded,the effect tms visual motion sensitivity increase neural noise decrease signal strength the underlying mechanisms action transcranial magnetic stimulation tms still matter debate tms may impair subject s performance increasing neural noise suppressing neural signal both here delivered single pulse tms sptms v mt motion direction discrimination task concurrently manipulating level noise motion stimulus our indicate sptms essentially acts suppressing strength relevant visual signal we suggest tms may induce pattern neural activity complements ongoing activation elicited sensory signal manner partially impoverishes signal
983,Excluded,local control sequelae localised ewing tumours spine a french retrospective study to evaluate local outcome sequelae non metastatic spinal ewing tumours ewt a french cohort years localised spinal ewt treated analysed regard tumour characteristics e g volume vertebral compartment spinal cord compression paraspinal soft tissue invasion local treatment modalities surgery s margin quality radiotherapy rt dose response treatment e g histological response neoadjuvant chemotherapy ct tumour local control lc sequelae s seventy five treated successive trials evaluated lc sfop ew n sfop ew n euroewing n fifty seven presented initial neurological compression inaugural decompressive s local treatment modality s rt n rt alone n s alone n surgery mainly intralesional local recurrences occurred local loco regional median interval months after year median follow up years year lc relapse free survival rfs overall survival os reached ci ci ci respectively vertebral compartment involved prognostic factor year lc rate versus favourable unfavourable compartment p among five year survivors observed spinal curvature deformation growth retardation spinal reduction mobility spinal pain neurological sequelae without significant association particular local procedure s rt backbone successful local treatment spinal ewt the place s remains pending question its actual benefit likely evolve new available rt techniques elsevier ltd all rights reserved
984,Excluded,cholinergic modulation visuospatial responding central thalamus central thalamus extensive connections basal ganglia frontal cortex thought play critical role sensory guided goal directed behavior central thalamic activity influenced cholinergic projections mesopontine nuclei to elucidate function trained rats respond lights reaction time rt task compared effects muscarinic nmol scopolamine nicotinic nmol mecamylamine antagonists gaba a agonist muscimol nmol central thalamus we compared subcutaneous systemic effects mecamylamine micromol kg scopolamine micromol kg subcutaneous scopolamine increased omissions failure respond within s response window highest dose tested subcutaneous mecamylamine increased omissions highest dose tested impairing rt per cent correct lower doses intrathalamic injections muscimol mecamylamine decreased per cent correct doses affect omissions rt intrathalamic scopolamine increased omissions rt doses little effect per cent correct anatomical controls indicated effects mecamylamine localized central thalamus scopolamine not drug effects interact attention demanding manipulations stimulus duration proximity stimulus response locations stimulus array size these consistent hypothesis central thalamus mediates decisional processes linking sensory stimuli actions downstream systems detect sensory signals they also provide evidence function specifically influenced nicotinic cholinergic receptors
985,Excluded,specificity vascular endothelial growth factor treatment radiation necrosis recently radiation induced necrosis brain treated using bevacizumab anti vegf antibody we validated vegf specificity comparing therapeutic efficacy anti vegf non specific isotype control antibody additionally found vegf over expression rn developed simultaneously precludes preventative anti vegf treatment
986,Excluded,high levels enhanced reactivation herpes simplex virus skin fibroblasts various hereditary cancer prone syndromes the dose response enhanced reactivation er herpes simplex virus type studied uv irradiated normal human skin fibroblasts fibroblasts following hereditary cancer prone syndromes retinoblastoma aniridia polyposis coli neurofibromatosis type dysplastic nevus syndrome von hippel lindau syndrome multiple endocrine neoplasia type bloom s syndrome surprisingly much higher levels er observed genetically heterogeneous hereditary disorders normal human skin fibroblasts these suggest loss one allele putative tumor suppressor genes may activate cellular processes induction er response support previous observation suggesting er may somehow related process carcinogenesis p j abrahams et al cancer res
987,Excluded,effect edaravone radiation induced brain necrosis nasopharyngeal carcinoma radiotherapy randomized controlled trial excessive generation free radicals plays critical role pathogenesis radiation induced brain injury this study designed evaluate protective effect edaravone free radical scavenger radiation induced brain necrosis nasopharyngeal carcinoma eligible randomized control group edaravone group intravenous mg twice per day weeks both groups received intravenous conventional steroid therapy monitored brain mri lent soma scales prior entry trial months completing trial the primary end point month response rate proportional changes determined mri the trial registered clinicaltrials gov identifier nct between enrolled of eligible analysis the volumes necrosis estimated t weighted image showed edaravone treated showed edema decreases significantly higher control group p forty four treated edaravone reported improvement neurologic symptoms signs evaluated lent soma scales rate control group p mri edaravone group showed significant decrease area t weighted contrast enhancement cm p t weighted edema cm p moreover compared control group edaravone exhibited significantly better radiological improvement measured t weighted image p administration edaravone adjunct steroid regimen might provide better outcome radiation induced brain necrosis
988,Included,analysis primate head irradiation mev protons the distribution dose head primate phantom due mev proton irradiation calculated using clinical radiotherapy treatment planning system anatomic definition computerized tomography scans dose profiles isodose distributions differential integral dose volume histograms used describe probable proton dose brain rhesus monkeys irradiated two decades ago brain tumors developed the dose analysis shows brain received dose excess reference surface dose portions brain received doses greater reference surface dose the regions high dose illustrated isodose distributions this information may useful evaluating potential tumor induction following radiation exposure
989,Included,lipids nuclei neocortex neurons glia cns syndrome rats the effect local exposure rat heads x ray radiation dose gy number phospho lipids neutral lipids nuclear fraction ofneocortex neurons glia investigated a decrease amount ofphosphatidylinositol increase sphingomyelin neuronal nuclei occurred h irradiation time repair locomotive disorders the amount phosphatidylcholine phosphati dylinositol dropped amount sphingomyelin cholesterol increased nuclei ofglial cells neocortex sphingomyelin phosphatidylinositol phosphatidylcholine cholesterol neuronal nuclei involved dynamics cns syndrome mammals radio resistance responses lipid nuclei mammals cns syndrome shown possible role lipids post irradia tion dna repair suggested
990,Excluded,the radiation therapy glottic carcinoma prognostic significance tumor size laryngoscopic findings seventy five carcinoma true vocal cord treated curative intent radiotherapy kure national hospital all tumors classified according stage t t t degree differentiation well differentiated moderately differentiated poorly differentiated unknown size very small small large all treated using cobalt unit total dose ranged gy gy mean gy the mean treatment time days range days the local control ultimate local control rates years respectively univariate analysis showed tumor size p stage t p affected local control in multivariate analysis tumor size significant factor affected local control p the significant factor affected local control tumor size laryngoscopic findings tumor size inversely related local control
991,Included,isoform dependent effects apoe doublecortin positive cells microtubule associated protein immunoreactivity following cs irradiation previously found apoe isoform dependent effects cs irradiation cognitive function female mice months following irradiation alterations number immature neurons levels dendritic marker microtubule associated protein map might contribute cognitive changes following irradiation therefore present study determined if following cs irradiation apoe isoform dependent effects loss doublecortin positive neuroprogenitor cells map immumonoreactivity in dentate gyrus ca ca regions hippocampus enthorhinal sensorimotor cortex central basolateral nuclei amygdala apoe female mice map immunoreactivity increased months following cs irradiation in addition h following irradiation number doublecortin positive cells higher apoe apoe apoe mice together data indicate brains apoe mice respond differently cs irradiation apoe apoe mice
992,Excluded,investigating impact mobile range electromagnetic radiation medial prefrontal cortex rat working memory research focused effects radiofrequency electromagnetic radiation rf emr emitted mobile phone general health especially nervous system the study investigate impact rf emr brain mechanism rats recording local field potentials lfps signals working memory wm task subjects exposed mhz dipole antenna daily three hours exposure applied first short term base week long term base weeks behavioral parameters measured weekly rats performed t maze tasks two types normal delayed lfps signals simultaneously recorded implanted microelectrode arrays medial prefrontal cortex mpfc rats showed significant increase p task completion time exposed rats vanished shortly end short term rf emr exposure before exposure correctly performed delayed tasks increase peak power changes theta band hz observed but correctly performed normal tasks increase appeared applying rf emr exposure the similarity power changes pattern theta band types tasks observed long term exposure classification accuracy lfps truly done normal delayed tasks compared pre post exposure states initial classification accuracy decreased significantly p exposure these observations indicated rf emr may cause unusual brain functioning temporary least short term exposure copyright elsevier b v
993,Excluded,complications radiation therapy head neck cancers the patient s perspective newer treatments head neck cancers including altered fractionation use concomitant radiotherapy chemotherapy may provide better local regional tumor control rates however may experience frequent severe acute toxicities considerable suffering through study sought better understanding experiences undergoing radiotherapy personal interviews conducted individuals received radiotherapy head neck cancers these individuals described treatment experiences identified troublesome debilitating side effects radiotherapy overall lethargy weakness dry mouth mouth sores pain taste changes sore throat frequently reported troublesome debilitating side effects the single debilitating side effect oropharyngeal mucositis characterized sore throat mouth sores pain negatively affected patient s ability eat drink causing many experience significant weight loss trends toward aggressive management head neck cancers underscore need new effective therapies oropharyngeal mucositis occurring receiving radiotherapy
994,Included,differential expression homera hippocampus cortex likely plays role radiation induced brain injury fractionated partial whole brain irradiation primary treatment metastatic brain tumors despite reducing tumor burden increasing lifespan progressive irreversible cognitive impairment occurs survive months fractionated whole brain irradiation the exact mechanism s responsible radiation induced brain injury unknown however preclinical studies suggest radiation modulates extracellular receptor kinase signaling pathway associated cognitive impairment many neurological diseases in study reported here demonstrated extracellular receptor kinase transcriptionally regulated early response gene homera up regulated transiently hippocampus down regulated cortex young adult male fischer x brown norway rats h gy fractionated whole brain irradiation two months fractionated whole brain irradiation changes homera expression correlated down regulation hippocampal glutamate receptor protein kinase cgamma up regulation cortical glutamate receptor protein kinase cgamma two drugs prevent radiation induced cognitive impairment rats angiotensin type receptor blocker l angiotensin converting enzyme inhibitor ramipril reversed fractionated whole brain irradiation induced homera expression h hippocampus cortex restored glutamate receptor protein kinase cgamma levels sham irradiated controls months fractionated whole brain irradiation these data indicate homera is brain region specific regulator radiation induced brain injury including cognitive impairment potentially druggable target preventing it
995,Included,structural mri research nasopharyngeal carcinoma following radiotherapy a dti vbm study the aim present study investigate microstructural characteristics brain lobes following radiotherapy rt nasopharyngeal carcinoma npc distinct times diffusion tensor imaging dti d t weighted imaging performed age and sex matched subjects pre treatment the divided three groups according time following completion rt fractional anisotropy fa gray matter gm volume determined the dti data analyzed using tract based spatial statistics gm volume analyzed using voxel based morphometry vbm compared pre rt group mean fa values left parietal lobe white matter wm right cerebellum decreased significantly post rt month group p in addition mean fa values right parietal lobe wm decreased significantly post rt month group p compared pre rt group the fa level right temporal lobe remained significantly decreased compared pre rt group p year rt furthermore compared pre rt group gm volume bilateral frontal lobe right occipital lobe left parietal lobe right temporal lobe left cerebellum decreased significantly post rt month group p bilateral temporal lobe parietal lobe right frontal lobe left cerebellum gm volume decreased significantly post rt month group p the gm volume right temporal lobe bilateral frontal lobe bilateral cerebellum remained significantly decreased compared pre rt group p year rt a combination dti vbm may used determine radiation induced brain injury treated npc copyright spandidos publications all rights reserved
